"Ativo","Data","Patrim Liq| Em moeda orig| em milhares| consolid:sim*"
"PTCA3<XBSP>","1T2014","-"
"PTCA3<XBSP>","2T2014","-"
"PTCA3<XBSP>","3T2014","-"
"PTCA3<XBSP>","4T2014","-"
"PTCA3<XBSP>","1T2015","-"
"PTCA3<XBSP>","2T2015","-"
"PTCA3<XBSP>","3T2015","-"
"PTCA3<XBSP>","4T2015",10186
"PTCA3<XBSP>","1T2016","-"
"PTCA3<XBSP>","2T2016","-"
"PTCA3<XBSP>","3T2016","-"
"PTCA3<XBSP>","4T2016",36238
"PTCA3<XBSP>","1T2017","-"
"PTCA3<XBSP>","2T2017","-"
"PTCA3<XBSP>","3T2017","-"
"PTCA3<XBSP>","4T2017",45599
"PTCA3<XBSP>","1T2018",46825
"PTCA3<XBSP>","2T2018",46800
"PTCA3<XBSP>","3T2018",39758
"PTCA3<XBSP>","4T2018",41182
"PTCA3<XBSP>","1T2019",40804
"PTCA3<XBSP>","2T2019",41863
"PTCA3<XBSP>","3T2019",44309
"PTCA3<XBSP>","4T2019",47084
"PTCA3<XBSP>","1T2020",46810
"PTCA3<XBSP>","2T2020",45225
"PTCA3<XBSP>","3T2020",46180
"PTCA3<XBSP>","4T2020",48939
"PTCA3<XBSP>","1T2021",50493
"PTCA3<XBSP>","2T2021",53548
"PTCA3<XBSP>","3T2021",64713
"PTCA3<XBSP>","4T2021",63884
"PTCA3<XBSP>","1T2022",65598
"PTCA3<XBSP>","2T2022",68605
"PTCA3<XBSP>","3T2022",75532
"PTCA3<XBSP>","4T2022",77506
"PTCA3<XBSP>","1T2023",82637
"PTCA3<XBSP>","2T2023",86619
"PTCA3<XBSP>","3T2023",96654
"PTCA3<XBSP>","4T2023",77630
"PTCA3<XBSP>","1T2024",82680
"PTCA3<XBSP>","2T2024",86284
"PRNR3<XBSP>","1T2010","-"
"PRNR3<XBSP>","2T2010","-"
"PRNR3<XBSP>","3T2010","-"
"PRNR3<XBSP>","4T2010","-"
"PRNR3<XBSP>","1T2011","-"
"PRNR3<XBSP>","2T2011","-"
"PRNR3<XBSP>","3T2011","-"
"PRNR3<XBSP>","4T2011","-"
"PRNR3<XBSP>","1T2012","-"
"PRNR3<XBSP>","2T2012","-"
"PRNR3<XBSP>","3T2012","-"
"PRNR3<XBSP>","4T2012","-"
"PRNR3<XBSP>","1T2013","-"
"PRNR3<XBSP>","2T2013","-"
"PRNR3<XBSP>","3T2013","-"
"PRNR3<XBSP>","4T2013","-"
"PRNR3<XBSP>","1T2014","-"
"PRNR3<XBSP>","2T2014","-"
"PRNR3<XBSP>","3T2014","-"
"PRNR3<XBSP>","4T2014","-"
"PRNR3<XBSP>","1T2015","-"
"PRNR3<XBSP>","2T2015","-"
"PRNR3<XBSP>","3T2015","-"
"PRNR3<XBSP>","4T2015","-"
"PRNR3<XBSP>","1T2016","-"
"PRNR3<XBSP>","2T2016","-"
"PRNR3<XBSP>","3T2016","-"
"PRNR3<XBSP>","4T2016",55790
"PRNR3<XBSP>","1T2017",58177
"PRNR3<XBSP>","2T2017",57004
"PRNR3<XBSP>","3T2017",53986
"PRNR3<XBSP>","4T2017",46618
"PRNR3<XBSP>","1T2018",47772
"PRNR3<XBSP>","2T2018",55502
"PRNR3<XBSP>","3T2018",54750
"PRNR3<XBSP>","4T2018",61159
"PRNR3<XBSP>","1T2019",61287
"PRNR3<XBSP>","2T2019",59274
"PRNR3<XBSP>","3T2019",57282
"PRNR3<XBSP>","4T2019",74328
"PRNR3<XBSP>","1T2020",235884
"PRNR3<XBSP>","2T2020",219095
"PRNR3<XBSP>","3T2020",210974
"PRNR3<XBSP>","4T2020",225687
"PRNR3<XBSP>","1T2021",224975
"PRNR3<XBSP>","2T2021",228831
"PRNR3<XBSP>","3T2021",230946
"PRNR3<XBSP>","4T2021",229080
"PRNR3<XBSP>","1T2022",234498
"PRNR3<XBSP>","2T2022",239174
"PRNR3<XBSP>","3T2022",257316
"PRNR3<XBSP>","4T2022",215595
"PRNR3<XBSP>","1T2023",221358
"PRNR3<XBSP>","2T2023",227707
"PRNR3<XBSP>","3T2023",227184
"PRNR3<XBSP>","4T2023",224735
"PRNR3<XBSP>","1T2024",311022
"PRNR3<XBSP>","2T2024",306004
"PFRM3<XBSP>","1T2010",493436
"PFRM3<XBSP>","2T2010",505626
"PFRM3<XBSP>","3T2010",510660
"PFRM3<XBSP>","4T2010",518887
"PFRM3<XBSP>","1T2011",521389
"PFRM3<XBSP>","2T2011",529427
"PFRM3<XBSP>","3T2011",537433
"PFRM3<XBSP>","4T2011",531981
"PFRM3<XBSP>","1T2012",555000
"PFRM3<XBSP>","2T2012",558603
"PFRM3<XBSP>","3T2012",569535
"PFRM3<XBSP>","4T2012",561138
"PFRM3<XBSP>","1T2013",568502
"PFRM3<XBSP>","2T2013",577555
"PFRM3<XBSP>","3T2013",578216
"PFRM3<XBSP>","4T2013",573214
"PFRM3<XBSP>","1T2014",542907
"PFRM3<XBSP>","2T2014",729249
"PFRM3<XBSP>","3T2014",708845
"PFRM3<XBSP>","4T2014",688851
"PFRM3<XBSP>","1T2015",681318
"PFRM3<XBSP>","2T2015",681549
"PFRM3<XBSP>","3T2015",675237
"PFRM3<XBSP>","4T2015",667946
"PFRM3<XBSP>","1T2016",708695
"PFRM3<XBSP>","2T2016",807131
"PFRM3<XBSP>","3T2016",797602
"PFRM3<XBSP>","4T2016",758956
"PFRM3<XBSP>","1T2017",831523
"PFRM3<XBSP>","2T2017",806688
"PFRM3<XBSP>","3T2017",771398
"PFRM3<XBSP>","4T2017",745932
"PFRM3<XBSP>","1T2018",1029078
"PFRM3<XBSP>","2T2018",1026416
"PFRM3<XBSP>","3T2018",1018987
"PFRM3<XBSP>","4T2018",1021211
"PFRM3<XBSP>","1T2019",983149
"PFRM3<XBSP>","2T2019",984326
"PFRM3<XBSP>","3T2019",984289
"PFRM3<XBSP>","4T2019",1004632
"PFRM3<XBSP>","1T2020",1005413
"PFRM3<XBSP>","2T2020",1001002
"PFRM3<XBSP>","3T2020",1018719
"PFRM3<XBSP>","4T2020",1046324
"PFRM3<XBSP>","1T2021",1055218
"PFRM3<XBSP>","2T2021",1088960
"PFRM3<XBSP>","3T2021",1111025
"PFRM3<XBSP>","4T2021",1086070
"PFRM3<XBSP>","1T2022",1097725
"PFRM3<XBSP>","2T2022",1165641
"PFRM3<XBSP>","3T2022",1205210
"PFRM3<XBSP>","4T2022",1191014
"PFRM3<XBSP>","1T2023",1184610
"PFRM3<XBSP>","2T2023",1199716
"PFRM3<XBSP>","3T2023",1261606
"PFRM3<XBSP>","4T2023",1248348
"PFRM3<XBSP>","1T2024",1254506
"PFRM3<XBSP>","2T2024",1288838
"PRPT3<XBSP>","1T2010",22.502
"PRPT3<XBSP>","2T2010",-15.654
"PRPT3<XBSP>","3T2010",36.367
"PRPT3<XBSP>","4T2010",21.318
"PRPT3<XBSP>","1T2011",85.859
"PRPT3<XBSP>","2T2011",53.059
"PRPT3<XBSP>","3T2011",30.475
"PRPT3<XBSP>","4T2011",12.708
"PRPT3<XBSP>","1T2012",52.911
"PRPT3<XBSP>","2T2012",28.484
"PRPT3<XBSP>","3T2012",21.099
"PRPT3<XBSP>","4T2012",94.898
"PRPT3<XBSP>","1T2013",74.502
"PRPT3<XBSP>","2T2013",46.674
"PRPT3<XBSP>","3T2013",29.954
"PRPT3<XBSP>","4T2013",14.57
"PRPT3<XBSP>","1T2014",80.567
"PRPT3<XBSP>","2T2014",59.368
"PRPT3<XBSP>","3T2014",42.66
"PRPT3<XBSP>","4T2014",21.066
"PRPT3<XBSP>","1T2015",87.298
"PRPT3<XBSP>","2T2015",71.48
"PRPT3<XBSP>","3T2015",53.985
"PRPT3<XBSP>","4T2015",32.733
"PRPT3<XBSP>","1T2016",0.431
"PRPT3<XBSP>","2T2016",71.019
"PRPT3<XBSP>","3T2016",59.908
"PRPT3<XBSP>","4T2016",38.81
"PRPT3<XBSP>","1T2017",8.216
"PRPT3<XBSP>","2T2017",82.615
"PRPT3<XBSP>","3T2017",51.344
"PRPT3<XBSP>","4T2017",27.18
"PRPT3<XBSP>","1T2018",67.723
"PRPT3<XBSP>","2T2018",44.418
"PRPT3<XBSP>","3T2018",25.523
"PRPT3<XBSP>","4T2018",9.575
"PRPT3<XBSP>","1T2019",72.824
"PRPT3<XBSP>","2T2019",43.122
"PRPT3<XBSP>","3T2019",25.623
"PRPT3<XBSP>","4T2019",209.43
"PRPT3<XBSP>","1T2020",123.866
"PRPT3<XBSP>","2T2020",112.5
"PRPT3<XBSP>","3T2020",97.565
"PRPT3<XBSP>","4T2020",83.728
"PRPT3<XBSP>","1T2021",0.587
"PRPT3<XBSP>","2T2021",146.449
"PRPT3<XBSP>","3T2021",132.51
"PRPT3<XBSP>","4T2021",118.689
"PRPT3<XBSP>","1T2022",61.076
"PRPT3<XBSP>","2T2022",139.569
"PRPT3<XBSP>","3T2022",131.829
"PRPT3<XBSP>","4T2022",122.743
"PRPT3<XBSP>","1T2023",58
"PRPT3<XBSP>","2T2023",135
"PRPT3<XBSP>","3T2023",141
"PRPT3<XBSP>","4T2023",133
"PRPT3<XBSP>","1T2024",68
"PRPT3<XBSP>","2T2024",126
"QUAL3<XBSP>","1T2010","-"
"QUAL3<XBSP>","2T2010","-"
"QUAL3<XBSP>","3T2010","-"
"QUAL3<XBSP>","4T2010","-"
"QUAL3<XBSP>","1T2011",1613164
"QUAL3<XBSP>","2T2011",1555741
"QUAL3<XBSP>","3T2011",1926421
"QUAL3<XBSP>","4T2011",1943972
"QUAL3<XBSP>","1T2012",1958955
"QUAL3<XBSP>","2T2012",1988305
"QUAL3<XBSP>","3T2012",2005055
"QUAL3<XBSP>","4T2012",1997030
"QUAL3<XBSP>","1T2013",2016468
"QUAL3<XBSP>","2T2013",2032649
"QUAL3<XBSP>","3T2013",2050249
"QUAL3<XBSP>","4T2013",2009475
"QUAL3<XBSP>","1T2014",2037013
"QUAL3<XBSP>","2T2014",2071200
"QUAL3<XBSP>","3T2014",2351311
"QUAL3<XBSP>","4T2014",2350858
"QUAL3<XBSP>","1T2015",2407287
"QUAL3<XBSP>","2T2015",2370374
"QUAL3<XBSP>","3T2015",1990674
"QUAL3<XBSP>","4T2015",1989850
"QUAL3<XBSP>","1T2016",2175490
"QUAL3<XBSP>","2T2016",2082976
"QUAL3<XBSP>","3T2016",2229246
"QUAL3<XBSP>","4T2016",2063510
"QUAL3<XBSP>","1T2017",2176386
"QUAL3<XBSP>","2T2017",2216590
"QUAL3<XBSP>","3T2017",2268747
"QUAL3<XBSP>","4T2017",2366895
"QUAL3<XBSP>","1T2018",2281908
"QUAL3<XBSP>","2T2018",2178709
"QUAL3<XBSP>","3T2018",2288744
"QUAL3<XBSP>","4T2018",2354493
"QUAL3<XBSP>","1T2019",2451556
"QUAL3<XBSP>","2T2019",2378408
"QUAL3<XBSP>","3T2019",2324349
"QUAL3<XBSP>","4T2019",1426837
"QUAL3<XBSP>","1T2020",1505812
"QUAL3<XBSP>","2T2020",1640423
"QUAL3<XBSP>","3T2020",1773946
"QUAL3<XBSP>","4T2020",1683323
"QUAL3<XBSP>","1T2021",1800052
"QUAL3<XBSP>","2T2021",1689505
"QUAL3<XBSP>","3T2021",1671413
"QUAL3<XBSP>","4T2021",1266419
"QUAL3<XBSP>","1T2022",1343078
"QUAL3<XBSP>","2T2022",1396868
"QUAL3<XBSP>","3T2022",1447136
"QUAL3<XBSP>","4T2022",1346450
"QUAL3<XBSP>","1T2023",1363311
"QUAL3<XBSP>","2T2023",1379473
"QUAL3<XBSP>","3T2023",1326161
"QUAL3<XBSP>","4T2023",1270214
"QUAL3<XBSP>","1T2024",1288519
"QUAL3<XBSP>","2T2024",1305552
"QUSW3<XBSP>","1T2010","-"
"QUSW3<XBSP>","2T2010","-"
"QUSW3<XBSP>","3T2010","-"
"QUSW3<XBSP>","4T2010","-"
"QUSW3<XBSP>","1T2011","-"
"QUSW3<XBSP>","2T2011","-"
"QUSW3<XBSP>","3T2011","-"
"QUSW3<XBSP>","4T2011","-"
"QUSW3<XBSP>","1T2012","-"
"QUSW3<XBSP>","2T2012","-"
"QUSW3<XBSP>","3T2012","-"
"QUSW3<XBSP>","4T2012","-"
"QUSW3<XBSP>","1T2013","-"
"QUSW3<XBSP>","2T2013","-"
"QUSW3<XBSP>","3T2013","-"
"QUSW3<XBSP>","4T2013","-"
"QUSW3<XBSP>","1T2014","-"
"QUSW3<XBSP>","2T2014","-"
"QUSW3<XBSP>","3T2014","-"
"QUSW3<XBSP>","4T2014","-"
"QUSW3<XBSP>","1T2015","-"
"QUSW3<XBSP>","2T2015",9643.989
"QUSW3<XBSP>","3T2015",13999.421
"QUSW3<XBSP>","4T2015",11856.634
"QUSW3<XBSP>","1T2016",21050.124
"QUSW3<XBSP>","2T2016",22268.738
"QUSW3<XBSP>","3T2016",26393.477
"QUSW3<XBSP>","4T2016",25902.964
"QUSW3<XBSP>","1T2017",36802.884
"QUSW3<XBSP>","2T2017",39142.129
"QUSW3<XBSP>","3T2017",38866.136
"QUSW3<XBSP>","4T2017",34699.924
"QUSW3<XBSP>","1T2018",35441.413
"QUSW3<XBSP>","2T2018",35389.319
"QUSW3<XBSP>","3T2018",35830.769
"QUSW3<XBSP>","4T2018",37905.878
"QUSW3<XBSP>","1T2019",38417.831
"QUSW3<XBSP>","2T2019",38447.393
"QUSW3<XBSP>","3T2019",39416.241
"QUSW3<XBSP>","4T2019",43197.48
"QUSW3<XBSP>","1T2020",45239.286
"QUSW3<XBSP>","2T2020",45844.179
"QUSW3<XBSP>","3T2020",48510.477
"QUSW3<XBSP>","4T2020",50351.817
"QUSW3<XBSP>","1T2021",53393.054
"QUSW3<XBSP>","2T2021",55723.285
"QUSW3<XBSP>","3T2021",57972.553
"QUSW3<XBSP>","4T2021",58506.511
"QUSW3<XBSP>","1T2022",57830.784
"QUSW3<XBSP>","2T2022",61777.565
"QUSW3<XBSP>","3T2022",63788.283
"QUSW3<XBSP>","4T2022",67949.095
"QUSW3<XBSP>","1T2023",71942.62
"QUSW3<XBSP>","2T2023",73787.746
"QUSW3<XBSP>","3T2023",76120.92
"QUSW3<XBSP>","4T2023",82519.502
"QUSW3<XBSP>","1T2024",88973.721
"QUSW3<XBSP>","2T2024",93740.049
"LJQQ3<XBSP>","1T2010","-"
"LJQQ3<XBSP>","2T2010","-"
"LJQQ3<XBSP>","3T2010","-"
"LJQQ3<XBSP>","4T2010","-"
"LJQQ3<XBSP>","1T2011","-"
"LJQQ3<XBSP>","2T2011","-"
"LJQQ3<XBSP>","3T2011","-"
"LJQQ3<XBSP>","4T2011","-"
"LJQQ3<XBSP>","1T2012","-"
"LJQQ3<XBSP>","2T2012","-"
"LJQQ3<XBSP>","3T2012","-"
"LJQQ3<XBSP>","4T2012","-"
"LJQQ3<XBSP>","1T2013","-"
"LJQQ3<XBSP>","2T2013","-"
"LJQQ3<XBSP>","3T2013","-"
"LJQQ3<XBSP>","4T2013","-"
"LJQQ3<XBSP>","1T2014","-"
"LJQQ3<XBSP>","2T2014","-"
"LJQQ3<XBSP>","3T2014","-"
"LJQQ3<XBSP>","4T2014","-"
"LJQQ3<XBSP>","1T2015","-"
"LJQQ3<XBSP>","2T2015","-"
"LJQQ3<XBSP>","3T2015","-"
"LJQQ3<XBSP>","4T2015","-"
"LJQQ3<XBSP>","1T2016","-"
"LJQQ3<XBSP>","2T2016","-"
"LJQQ3<XBSP>","3T2016","-"
"LJQQ3<XBSP>","4T2016","-"
"LJQQ3<XBSP>","1T2017","-"
"LJQQ3<XBSP>","2T2017","-"
"LJQQ3<XBSP>","3T2017","-"
"LJQQ3<XBSP>","4T2017",118012
"LJQQ3<XBSP>","1T2018","-"
"LJQQ3<XBSP>","2T2018","-"
"LJQQ3<XBSP>","3T2018","-"
"LJQQ3<XBSP>","4T2018",138656
"LJQQ3<XBSP>","1T2019","-"
"LJQQ3<XBSP>","2T2019","-"
"LJQQ3<XBSP>","3T2019","-"
"LJQQ3<XBSP>","4T2019",145666
"LJQQ3<XBSP>","1T2020",144128
"LJQQ3<XBSP>","2T2020",148575
"LJQQ3<XBSP>","3T2020",461850
"LJQQ3<XBSP>","4T2020",479327
"LJQQ3<XBSP>","1T2021",493376
"LJQQ3<XBSP>","2T2021",512454
"LJQQ3<XBSP>","3T2021",530972
"LJQQ3<XBSP>","4T2021",541509
"LJQQ3<XBSP>","1T2022",533741
"LJQQ3<XBSP>","2T2022",525828
"LJQQ3<XBSP>","3T2022",520369
"LJQQ3<XBSP>","4T2022",536822
"LJQQ3<XBSP>","1T2023",516535
"LJQQ3<XBSP>","2T2023",512756
"LJQQ3<XBSP>","3T2023",503826
"LJQQ3<XBSP>","4T2023",533802
"LJQQ3<XBSP>","1T2024",620719
"LJQQ3<XBSP>","2T2024",566240
"RADL3<XBSP>","1T2010","-"
"RADL3<XBSP>","2T2010","-"
"RADL3<XBSP>","3T2010","-"
"RADL3<XBSP>","4T2010","-"
"RADL3<XBSP>","1T2011","-"
"RADL3<XBSP>","2T2011","-"
"RADL3<XBSP>","3T2011","-"
"RADL3<XBSP>","4T2011","-"
"RADL3<XBSP>","1T2012","-"
"RADL3<XBSP>","2T2012","-"
"RADL3<XBSP>","3T2012","-"
"RADL3<XBSP>","4T2012","-"
"RADL3<XBSP>","1T2013","-"
"RADL3<XBSP>","2T2013","-"
"RADL3<XBSP>","3T2013","-"
"RADL3<XBSP>","4T2013","-"
"RADL3<XBSP>","1T2014","-"
"RADL3<XBSP>","2T2014","-"
"RADL3<XBSP>","3T2014","-"
"RADL3<XBSP>","4T2014","-"
"RADL3<XBSP>","1T2015","-"
"RADL3<XBSP>","2T2015","-"
"RADL3<XBSP>","3T2015","-"
"RADL3<XBSP>","4T2015",2633809
"RADL3<XBSP>","1T2016",2632361
"RADL3<XBSP>","2T2016",2742858
"RADL3<XBSP>","3T2016",2812472
"RADL3<XBSP>","4T2016",2909787
"RADL3<XBSP>","1T2017",2904084
"RADL3<XBSP>","2T2017",2996060
"RADL3<XBSP>","3T2017",3084428
"RADL3<XBSP>","4T2017",3222513
"RADL3<XBSP>","1T2018",3196199
"RADL3<XBSP>","2T2018",3285269
"RADL3<XBSP>","3T2018",3364388
"RADL3<XBSP>","4T2018",3499857
"RADL3<XBSP>","1T2019",3534549
"RADL3<XBSP>","2T2019",3552036
"RADL3<XBSP>","3T2019",3963115
"RADL3<XBSP>","4T2019",4025013
"RADL3<XBSP>","1T2020",4104778
"RADL3<XBSP>","2T2020",4063695
"RADL3<XBSP>","3T2020",4173488
"RADL3<XBSP>","4T2020",4363126
"RADL3<XBSP>","1T2021",4422738
"RADL3<XBSP>","2T2021",4665461
"RADL3<XBSP>","3T2021",4752112
"RADL3<XBSP>","4T2021",4677673
"RADL3<XBSP>","1T2022",4751380
"RADL3<XBSP>","2T2022",5014184
"RADL3<XBSP>","3T2022",5052794
"RADL3<XBSP>","4T2022",5340862
"RADL3<XBSP>","1T2023",5458659
"RADL3<XBSP>","2T2023",5531976
"RADL3<XBSP>","3T2023",5721825
"RADL3<XBSP>","4T2023",5956001
"RADL3<XBSP>","1T2024",6071646
"RADL3<XBSP>","2T2024",6176555
"RAIZ4<XBSP>","1T2010","-"
"RAIZ4<XBSP>","2T2010","-"
"RAIZ4<XBSP>","3T2010","-"
"RAIZ4<XBSP>","4T2010","-"
"RAIZ4<XBSP>","1T2011","-"
"RAIZ4<XBSP>","2T2011","-"
"RAIZ4<XBSP>","3T2011","-"
"RAIZ4<XBSP>","4T2011","-"
"RAIZ4<XBSP>","1T2012","-"
"RAIZ4<XBSP>","2T2012","-"
"RAIZ4<XBSP>","3T2012","-"
"RAIZ4<XBSP>","4T2012","-"
"RAIZ4<XBSP>","1T2013","-"
"RAIZ4<XBSP>","2T2013","-"
"RAIZ4<XBSP>","3T2013","-"
"RAIZ4<XBSP>","4T2013","-"
"RAIZ4<XBSP>","1T2014","-"
"RAIZ4<XBSP>","2T2014","-"
"RAIZ4<XBSP>","3T2014","-"
"RAIZ4<XBSP>","4T2014","-"
"RAIZ4<XBSP>","1T2015","-"
"RAIZ4<XBSP>","2T2015","-"
"RAIZ4<XBSP>","3T2015","-"
"RAIZ4<XBSP>","4T2015","-"
"RAIZ4<XBSP>","1T2016","-"
"RAIZ4<XBSP>","2T2016","-"
"RAIZ4<XBSP>","3T2016","-"
"RAIZ4<XBSP>","4T2016","-"
"RAIZ4<XBSP>","1T2017","-"
"RAIZ4<XBSP>","2T2017","-"
"RAIZ4<XBSP>","3T2017","-"
"RAIZ4<XBSP>","4T2017","-"
"RAIZ4<XBSP>","1T2018",2795068
"RAIZ4<XBSP>","2T2018","-"
"RAIZ4<XBSP>","3T2018","-"
"RAIZ4<XBSP>","4T2018","-"
"RAIZ4<XBSP>","1T2019",2823487
"RAIZ4<XBSP>","2T2019","-"
"RAIZ4<XBSP>","3T2019","-"
"RAIZ4<XBSP>","4T2019","-"
"RAIZ4<XBSP>","1T2020",3894530
"RAIZ4<XBSP>","2T2020",3693750
"RAIZ4<XBSP>","3T2020",4244828
"RAIZ4<XBSP>","4T2020",4327006
"RAIZ4<XBSP>","1T2021",5326327
"RAIZ4<XBSP>","2T2021",10152294
"RAIZ4<XBSP>","3T2021",18671904
"RAIZ4<XBSP>","4T2021",20468798
"RAIZ4<XBSP>","1T2022",21648413
"RAIZ4<XBSP>","2T2022",22305502
"RAIZ4<XBSP>","3T2022",21793181
"RAIZ4<XBSP>","4T2022",21196361
"RAIZ4<XBSP>","1T2023",22251749
"RAIZ4<XBSP>","2T2023",22690991
"RAIZ4<XBSP>","3T2023",22074226
"RAIZ4<XBSP>","4T2023",22415871
"RAIZ4<XBSP>","1T2024",21379405
"RAIZ4<XBSP>","2T2024",22473364
"RAPT3<XBSP>","1T2010",1041543
"RAPT3<XBSP>","2T2010",1078872
"RAPT3<XBSP>","3T2010",1144816
"RAPT3<XBSP>","4T2010",1172045
"RAPT3<XBSP>","1T2011",1238328
"RAPT3<XBSP>","2T2011",1296258
"RAPT3<XBSP>","3T2011",1360959
"RAPT3<XBSP>","4T2011",1354272
"RAPT3<XBSP>","1T2012",1358197
"RAPT3<XBSP>","2T2012",1341048
"RAPT3<XBSP>","3T2012",1353475
"RAPT3<XBSP>","4T2012",1369496
"RAPT3<XBSP>","1T2013",1407669
"RAPT3<XBSP>","2T2013",1447513
"RAPT3<XBSP>","3T2013",1228796
"RAPT3<XBSP>","4T2013",1337201
"RAPT3<XBSP>","1T2014",1398158
"RAPT3<XBSP>","2T2014",1445254
"RAPT3<XBSP>","3T2014",1454545
"RAPT3<XBSP>","4T2014",1431585
"RAPT3<XBSP>","1T2015",1386480
"RAPT3<XBSP>","2T2015",1395171
"RAPT3<XBSP>","3T2015",1297004
"RAPT3<XBSP>","4T2015",1277333
"RAPT3<XBSP>","1T2016",1335912
"RAPT3<XBSP>","2T2016",1484202
"RAPT3<XBSP>","3T2016",1466029
"RAPT3<XBSP>","4T2016",1413157
"RAPT3<XBSP>","1T2017",1431653
"RAPT3<XBSP>","2T2017",1434178
"RAPT3<XBSP>","3T2017",1458565
"RAPT3<XBSP>","4T2017",1432243
"RAPT3<XBSP>","1T2018",1471184
"RAPT3<XBSP>","2T2018",1466475
"RAPT3<XBSP>","3T2018",1510925
"RAPT3<XBSP>","4T2018",1527312
"RAPT3<XBSP>","1T2019",1571943
"RAPT3<XBSP>","2T2019",1655660
"RAPT3<XBSP>","3T2019",1695277
"RAPT3<XBSP>","4T2019",1692544
"RAPT3<XBSP>","1T2020",1726081
"RAPT3<XBSP>","2T2020",1744563
"RAPT3<XBSP>","3T2020",1743361
"RAPT3<XBSP>","4T2020",2047377
"RAPT3<XBSP>","1T2021",2183369
"RAPT3<XBSP>","2T2021",2283579
"RAPT3<XBSP>","3T2021",2531010
"RAPT3<XBSP>","4T2021",2520219
"RAPT3<XBSP>","1T2022",2624877
"RAPT3<XBSP>","2T2022",2708393
"RAPT3<XBSP>","3T2022",2771965
"RAPT3<XBSP>","4T2022",2744765
"RAPT3<XBSP>","1T2023",2846863
"RAPT3<XBSP>","2T2023",2934228
"RAPT3<XBSP>","3T2023",2944686
"RAPT3<XBSP>","4T2023",2777775
"RAPT3<XBSP>","1T2024",2875315
"RAPT3<XBSP>","2T2024",3025410
"RAPT4<XBSP>","1T2010",1041543
"RAPT4<XBSP>","2T2010",1078872
"RAPT4<XBSP>","3T2010",1144816
"RAPT4<XBSP>","4T2010",1172045
"RAPT4<XBSP>","1T2011",1238328
"RAPT4<XBSP>","2T2011",1296258
"RAPT4<XBSP>","3T2011",1360959
"RAPT4<XBSP>","4T2011",1354272
"RAPT4<XBSP>","1T2012",1358197
"RAPT4<XBSP>","2T2012",1341048
"RAPT4<XBSP>","3T2012",1353475
"RAPT4<XBSP>","4T2012",1369496
"RAPT4<XBSP>","1T2013",1407669
"RAPT4<XBSP>","2T2013",1447513
"RAPT4<XBSP>","3T2013",1228796
"RAPT4<XBSP>","4T2013",1337201
"RAPT4<XBSP>","1T2014",1398158
"RAPT4<XBSP>","2T2014",1445254
"RAPT4<XBSP>","3T2014",1454545
"RAPT4<XBSP>","4T2014",1431585
"RAPT4<XBSP>","1T2015",1386480
"RAPT4<XBSP>","2T2015",1395171
"RAPT4<XBSP>","3T2015",1297004
"RAPT4<XBSP>","4T2015",1277333
"RAPT4<XBSP>","1T2016",1335912
"RAPT4<XBSP>","2T2016",1484202
"RAPT4<XBSP>","3T2016",1466029
"RAPT4<XBSP>","4T2016",1413157
"RAPT4<XBSP>","1T2017",1431653
"RAPT4<XBSP>","2T2017",1434178
"RAPT4<XBSP>","3T2017",1458565
"RAPT4<XBSP>","4T2017",1432243
"RAPT4<XBSP>","1T2018",1471184
"RAPT4<XBSP>","2T2018",1466475
"RAPT4<XBSP>","3T2018",1510925
"RAPT4<XBSP>","4T2018",1527312
"RAPT4<XBSP>","1T2019",1571943
"RAPT4<XBSP>","2T2019",1655660
"RAPT4<XBSP>","3T2019",1695277
"RAPT4<XBSP>","4T2019",1692544
"RAPT4<XBSP>","1T2020",1726081
"RAPT4<XBSP>","2T2020",1744563
"RAPT4<XBSP>","3T2020",1743361
"RAPT4<XBSP>","4T2020",2047377
"RAPT4<XBSP>","1T2021",2183369
"RAPT4<XBSP>","2T2021",2283579
"RAPT4<XBSP>","3T2021",2531010
"RAPT4<XBSP>","4T2021",2520219
"RAPT4<XBSP>","1T2022",2624877
"RAPT4<XBSP>","2T2022",2708393
"RAPT4<XBSP>","3T2022",2771965
"RAPT4<XBSP>","4T2022",2744765
"RAPT4<XBSP>","1T2023",2846863
"RAPT4<XBSP>","2T2023",2934228
"RAPT4<XBSP>","3T2023",2944686
"RAPT4<XBSP>","4T2023",2777775
"RAPT4<XBSP>","1T2024",2875315
"RAPT4<XBSP>","2T2024",3025410
"RCSL3<XBSP>","1T2010","-"
"RCSL3<XBSP>","2T2010","-"
"RCSL3<XBSP>","3T2010","-"
"RCSL3<XBSP>","4T2010",-14638
"RCSL3<XBSP>","1T2011",-19210
"RCSL3<XBSP>","2T2011",-24266
"RCSL3<XBSP>","3T2011",-35601
"RCSL3<XBSP>","4T2011",-47763
"RCSL3<XBSP>","1T2012",-50674
"RCSL3<XBSP>","2T2012",-39684
"RCSL3<XBSP>","3T2012",-43349
"RCSL3<XBSP>","4T2012",-35529
"RCSL3<XBSP>","1T2013",-37453
"RCSL3<XBSP>","2T2013",-40961
"RCSL3<XBSP>","3T2013",-42030
"RCSL3<XBSP>","4T2013",-42926
"RCSL3<XBSP>","1T2014",-47244
"RCSL3<XBSP>","2T2014",-50964
"RCSL3<XBSP>","3T2014",-52981
"RCSL3<XBSP>","4T2014",-86530
"RCSL3<XBSP>","1T2015",-91381
